GEOID,Out of Service Date,Common Name,Outage,Equipment Description,Executive Comment,outage_code,Status,External Source Note,Reason Shown to Public,Reason Shown to Public Description,Estimated Return to Service Date,Actual Return to Service Date,Reference,Source,Service Code,Date Created,Status Code,Outage Comments,Station MRN,Station ID,Complex ID,GTFS Stop ID,Division,Line,Stop Name,Borough,Daytime Routes,Structure,lat,long,North Direction Label,South Direction Label,ADA,ADA Notes,Georeference,STATE,COUNTY,TRACT,BLOCK,NAME,geometry,population_estimate,sub_pop_estimate,amb_pop_estimate,med_earn_estimate,population_moe,sub_pop_moe,amb_pop_moe,med_earn_moe,maintenance_time
36047055300,2023-06-10 16:49:00+00:00,EL359,881244,ELE: EL359 - 120 - Bedford Av - Outside Area,,FR,Cancelled,Trouble,UNDERINVESTG,Under Investigation,2023-06-11T01:00:00Z,,ST230610.txt - 2076,External Monitoring System,EE-LNOUT,2023-06-10T16:59:00Z,C,As per Lift Net Galaxy Server Elevator is running.,120,120,120,L08,BMT,Canarsie,Bedford Av,Bk,L,Subway,40.717304,-73.956872,Manhattan,Canarsie - Rockaway Parkway,1,,POINT (-73.956872 40.717304),36,47,55300,1000,"Census Tract 553, Kings County, New York","list(list(c(-73.962289, -73.961912, -73.961423, -73.960196, -73.959009, -73.958416, -73.957131, -73.955844, -73.956439, -73.958223, -73.958811, -73.959797, -73.961287, -73.962777, -73.962289, 40.71558, 40.71593, 40.716384, 40.717528, 40.718636, 40.719189, 40.718388, 40.717589, 40.717032, 40.715374, 40.714824, 40.713887, 40.714502, 40.715106, 40.71558)))",3065,1226,2986,117750.0,643,239,636,21817.0,
36047055300,2023-11-24 13:21:00+00:00,EL359,947304,ELE: EL359 - 120 - Bedford Av - Outside Area,,FR,Cancelled,Front Safety Edge Failure,UNDERINVESTG,Under Investigation,2023-11-24T22:00:00Z,,ST231124.txt - 1488,External Monitoring System,EE-LNOUT,2023-11-24T13:34:00Z,C,As per Galaxy Client elevator running,120,120,120,L08,BMT,Canarsie,Bedford Av,Bk,L,Subway,40.717304,-73.956872,Manhattan,Canarsie - Rockaway Parkway,1,,POINT (-73.956872 40.717304),36,47,55300,1000,"Census Tract 553, Kings County, New York","list(list(c(-73.962289, -73.961912, -73.961423, -73.960196, -73.959009, -73.958416, -73.957131, -73.955844, -73.956439, -73.958223, -73.958811, -73.959797, -73.961287, -73.962777, -73.962289, 40.71558, 40.71593, 40.716384, 40.717528, 40.718636, 40.719189, 40.718388, 40.717589, 40.717032, 40.715374, 40.714824, 40.713887, 40.714502, 40.715106, 40.71558)))",3065,1226,2986,117750.0,643,239,636,21817.0,
36047057500,2023-06-28 16:06:00+00:00,EL763,889265,ELE: EL763 - 283 - Greenpoint Av - Outside Area,,FR,Cancelled,No Comm/Power,UNDERINVESTG,Under Investigation,2023-06-29T01:00:00Z,,ST230628.txt - 2961,External Monitoring System,EE-LNOUT,2023-06-28T16:16:00Z,C,As per S/A Kolessar #484387 Elevator is running,283,283,283,G26,IND,Crosstown,Greenpoint Av,Bk,G,Subway,40.731352,-73.954449,Queens,Church Av,1,,POINT (-73.954449 40.731352),36,47,57500,3001,"Census Tract 575, Kings County, New York","list(list(c(-73.95519, -73.952975, -73.95234, -73.952104, -73.951869, -73.95159, -73.950731, -73.952412, -73.953273, -73.953658, -73.953957, -73.954245, -73.954379, -73.954495, -73.954609, -73.954843, -73.955074, -73.95519, 40.735867, 40.736079, 40.73398, 40.732563, 40.731144, 40.73045, 40.728972, 40.728418, 40.728133, 40.728823, 40.729503, 40.730197, 40.730907, 40.731613, 40.732324, 40.73374, 40.73516, 40.735867)))",4417,1212,4182,107365.0,598,328,540,22809.0,
36047057500,2023-01-30 09:13:00+00:00,EL763,803171,ELE: EL763 - 283 - Greenpoint Av - Outside Area,,FR,Cancelled,No Comm/Power,UNDERINVESTG,Under Investigation,2023-01-30T18:00:00Z,,ST230130.txt - 775,External Monitoring System,EE-LNOUT,2023-01-30T09:32:00Z,C,This is a Liftnet issue. WO # 5688582.,283,283,283,G26,IND,Crosstown,Greenpoint Av,Bk,G,Subway,40.731352,-73.954449,Queens,Church Av,1,,POINT (-73.954449 40.731352),36,47,57500,3001,"Census Tract 575, Kings County, New York","list(list(c(-73.95519, -73.952975, -73.95234, -73.952104, -73.951869, -73.95159, -73.950731, -73.952412, -73.953273, -73.953658, -73.953957, -73.954245, -73.954379, -73.954495, -73.954609, -73.954843, -73.955074, -73.95519, 40.735867, 40.736079, 40.73398, 40.732563, 40.731144, 40.73045, 40.728972, 40.728418, 40.728133, 40.728823, 40.729503, 40.730197, 40.730907, 40.731613, 40.732324, 40.73374, 40.73516, 40.735867)))",4417,1212,4182,107365.0,598,328,540,22809.0,
36047057500,2023-07-21 09:17:00+00:00,EL763,898077,ELE: EL763 - 283 - Greenpoint Av - Outside Area,,FR,Cancelled,Front Safety Edge Failure,UNDERINVESTG,Under Investigation,2023-07-21T18:00:00Z,,ST230721.txt - 1422,External Monitoring System,EE-LNOUT,2023-07-21T09:28:00Z,C,As per Galaxy Client elevator running,283,283,283,G26,IND,Crosstown,Greenpoint Av,Bk,G,Subway,40.731352,-73.954449,Queens,Church Av,1,,POINT (-73.954449 40.731352),36,47,57500,3001,"Census Tract 575, Kings County, New York","list(list(c(-73.95519, -73.952975, -73.95234, -73.952104, -73.951869, -73.95159, -73.950731, -73.952412, -73.953273, -73.953658, -73.953957, -73.954245, -73.954379, -73.954495, -73.954609, -73.954843, -73.955074, -73.95519, 40.735867, 40.736079, 40.73398, 40.732563, 40.731144, 40.73045, 40.728972, 40.728418, 40.728133, 40.728823, 40.729503, 40.730197, 40.730907, 40.731613, 40.732324, 40.73374, 40.73516, 40.735867)))",4417,1212,4182,107365.0,598,328,540,22809.0,
36047057500,2023-01-28 13:01:00+00:00,EL763,802762,ELE: EL763 - 283 - Greenpoint Av - Outside Area,,FR,Cancelled,No Comm/Power,UNDERINVESTG,Under Investigation,2023-01-28T22:00:00Z,,ST230128.txt - 1260,External Monitoring System,EE-LNOUT,2023-01-28T13:08:00Z,C,,283,283,283,G26,IND,Crosstown,Greenpoint Av,Bk,G,Subway,40.731352,-73.954449,Queens,Church Av,1,,POINT (-73.954449 40.731352),36,47,57500,3001,"Census Tract 575, Kings County, New York","list(list(c(-73.95519, -73.952975, -73.95234, -73.952104, -73.951869, -73.95159, -73.950731, -73.952412, -73.953273, -73.953658, -73.953957, -73.954245, -73.954379, -73.954495, -73.954609, -73.954843, -73.955074, -73.95519, 40.735867, 40.736079, 40.73398, 40.732563, 40.731144, 40.73045, 40.728972, 40.728418, 40.728133, 40.728823, 40.729503, 40.730197, 40.730907, 40.731613, 40.732324, 40.73374, 40.73516, 40.735867)))",4417,1212,4182,107365.0,598,328,540,22809.0,
36047078601,2023-03-26 16:11:00+00:00,EL319,825283,ELE: EL319 - 359 - Flatbush Av-Brooklyn College - Mezz A,,UNI,Cancelled,No Comm/Power,UNDERINVESTG,Under Investigation,2023-03-27T01:00:00Z,,ST230326.txt - 3016,External Monitoring System,EE-LNOUT,2023-03-26T16:25:00Z,C,as per Lift-Net shows this unit is in service,359,359,359,247,IRT,Nostrand,Flatbush Av-Brooklyn College,Bk,2 5,Subway,40.632836,-73.947642,Manhattan,,1,,POINT (-73.947642 40.632836),36,47,78601,2001,"Census Tract 786.01, Kings County, New York","list(list(c(-73.949919, -73.948015, -73.947774, -73.945868, -73.945617, -73.946479, -73.948819, -73.949449, -73.951101, -73.949919, 40.636152, 40.636267, 40.633999, 40.634117, 40.631778, 40.631708, 40.633902, 40.634508, 40.636073, 40.636152)))",2475,715,2335,63891.0,664,366,631,4478.0,
36047078601,2023-03-21 07:06:00+00:00,EL319,822211,ELE: EL319 - 359 - Flatbush Av-Brooklyn College - Mezz A,,UNI,Cancelled,Trouble,UNDERINVESTG,Under Investigation,2023-03-21T16:00:00Z,,ST230321.txt - 958,External Monitoring System,EE-LNOUT,2023-03-21T07:15:00Z,C,As per Galaxy Client elevator running,359,359,359,247,IRT,Nostrand,Flatbush Av-Brooklyn College,Bk,2 5,Subway,40.632836,-73.947642,Manhattan,,1,,POINT (-73.947642 40.632836),36,47,78601,2001,"Census Tract 786.01, Kings County, New York","list(list(c(-73.949919, -73.948015, -73.947774, -73.945868, -73.945617, -73.946479, -73.948819, -73.949449, -73.951101, -73.949919, 40.636152, 40.636267, 40.633999, 40.634117, 40.631778, 40.631708, 40.633902, 40.634508, 40.636073, 40.636152)))",2475,715,2335,63891.0,664,366,631,4478.0,
36047078601,2023-03-21 07:31:00+00:00,EL319,822221,ELE: EL319 - 359 - Flatbush Av-Brooklyn College - Mezz A,,UNI,Cancelled,Trouble,UNDERINVESTG,Under Investigation,2023-03-21T16:00:00Z,,ST230321.txt - 1048,External Monitoring System,EE-LNOUT,2023-03-21T07:40:00Z,C,As per Galaxy Client elevator running,359,359,359,247,IRT,Nostrand,Flatbush Av-Brooklyn College,Bk,2 5,Subway,40.632836,-73.947642,Manhattan,,1,,POINT (-73.947642 40.632836),36,47,78601,2001,"Census Tract 786.01, Kings County, New York","list(list(c(-73.949919, -73.948015, -73.947774, -73.945868, -73.945617, -73.946479, -73.948819, -73.949449, -73.951101, -73.949919, 40.636152, 40.636267, 40.633999, 40.634117, 40.631778, 40.631708, 40.633902, 40.634508, 40.636073, 40.636152)))",2475,715,2335,63891.0,664,366,631,4478.0,
36047082000,2023-03-21 01:48:00+00:00,EL321,822138,ELE: EL321 - 356 - Church Av - Mezz B,,APC,Cancelled,,PLANNEDWORK,Planned Work,2023-03-21T07:00:00Z,,,Phone,EE-MANOUT,2023-03-21T01:48:00Z,C,"***This Elevator is out of service for Contractor Inspection***


E&EM Liu49 and TEA Jean Louis arrived at el321 at 1:47 am for A&P WO #6071188",356,356,356,244,IRT,Nostrand,Church Av,Bk,2 5,Subway,40.650843,-73.949575,Manhattan,Flatbush,1,,POINT (-73.949575 40.650843),36,47,82000,3001,"Census Tract 820, Kings County, New York","list(list(c(-73.953048, -73.95016, -73.950066, -73.94993, -73.949769, -73.949669, -73.949571, -73.952469, -73.952563, -73.952664, -73.952824, -73.952959, -73.953048, 40.656081, 40.65626, 40.655423, 40.65415, 40.652642, 40.651698, 40.650807, 40.65067, 40.651546, 40.65249, 40.653978, 40.65525, 40.656081)))",5436,1298,5191,48475.0,1081,351,1061,12165.0,
36047082000,2023-03-26 16:11:00+00:00,EL320,825300,ELE: EL320 - 356 - Church Av - Mezz A,,UNI,Cancelled,No Comm/Power,UNDERINVESTG,Under Investigation,2023-03-27T01:00:00Z,,ST230326.txt - 3038,External Monitoring System,EE-LNOUT,2023-03-26T16:26:00Z,C,as per Lift-Net shows this unit is in service,356,356,356,244,IRT,Nostrand,Church Av,Bk,2 5,Subway,40.650843,-73.949575,Manhattan,Flatbush,1,,POINT (-73.949575 40.650843),36,47,82000,3001,"Census Tract 820, Kings County, New York","list(list(c(-73.953048, -73.95016, -73.950066, -73.94993, -73.949769, -73.949669, -73.949571, -73.952469, -73.952563, -73.952664, -73.952824, -73.952959, -73.953048, 40.656081, 40.65626, 40.655423, 40.65415, 40.652642, 40.651698, 40.650807, 40.65067, 40.651546, 40.65249, 40.653978, 40.65525, 40.656081)))",5436,1298,5191,48475.0,1081,351,1061,12165.0,
36047082000,2023-07-21 11:37:00+00:00,EL320,898124,ELE: EL320 - 356 - Church Av - Mezz A,,FR,Cancelled,Front Safety Edge Failure,UNDERINVESTG,Under Investigation,2023-07-21T20:00:00Z,,ST230721.txt - 2130,External Monitoring System,EE-LNOUT,2023-07-21T11:48:00Z,C,As per Liftnet Galaxy Client machine is running.,356,356,356,244,IRT,Nostrand,Church Av,Bk,2 5,Subway,40.650843,-73.949575,Manhattan,Flatbush,1,,POINT (-73.949575 40.650843),36,47,82000,3001,"Census Tract 820, Kings County, New York","list(list(c(-73.953048, -73.95016, -73.950066, -73.94993, -73.949769, -73.949669, -73.949571, -73.952469, -73.952563, -73.952664, -73.952824, -73.952959, -73.953048, 40.656081, 40.65626, 40.655423, 40.65415, 40.652642, 40.651698, 40.650807, 40.65067, 40.651546, 40.65249, 40.653978, 40.65525, 40.656081)))",5436,1298,5191,48475.0,1081,351,1061,12165.0,
36047091000,2023-12-14 09:27:00+00:00,EL772,954879,ELE: EL772 - 135 - Livonia Av - Manhattan Bound,,FR,Cancelled,Pit Safety is open (PSW),UNDERINVESTG,Under Investigation,2023-12-14T18:00:00Z,,ST231214.txt - 1842,External Monitoring System,EE-LNOUT,2023-12-14T09:29:00Z,C,As per E&EM Liu(76) at EL771 machine is running.,135,135,135,L26,BMT,Canarsie,Livonia Av,Bk,L,Elevated,40.664038,-73.900571,Manhattan,Canarsie - Rockaway Parkway,1,,POINT (-73.900571 40.664038),36,47,91000,4004,"Census Tract 910, Kings County, New York","list(list(c(-73.906355, -73.904464, -73.903573, -73.902626, -73.901668, -73.900851, -73.900417, -73.901451, -73.902376, -73.905173, -73.905578, -73.905971, -73.906355, 40.667708, 40.667988, 40.668128, 40.668273, 40.668413, 40.665346, 40.663806, 40.663659, 40.663517, 40.663106, 40.664659, 40.666181, 40.667708)))",4613,1024,4352,14446.0,609,287,571,4813.0,
36047091000,2023-02-22 17:43:00+00:00,EL772,812304,ELE: EL772 - 135 - Livonia Av - Manhattan Bound,,UNI,Cancelled,Door Open/ Top Dr Restrictor Failure,UNDERINVESTG,Under Investigation,2023-02-25T02:00:00Z,,ST230222.txt - 2761,External Monitoring System,EE-LNOUT,2023-02-22T17:51:00Z,C,"as per Lift-Net server, this elevator is running",135,135,135,L26,BMT,Canarsie,Livonia Av,Bk,L,Elevated,40.664038,-73.900571,Manhattan,Canarsie - Rockaway Parkway,1,,POINT (-73.900571 40.664038),36,47,91000,4004,"Census Tract 910, Kings County, New York","list(list(c(-73.906355, -73.904464, -73.903573, -73.902626, -73.901668, -73.900851, -73.900417, -73.901451, -73.902376, -73.905173, -73.905578, -73.905971, -73.906355, 40.667708, 40.667988, 40.668128, 40.668273, 40.668413, 40.665346, 40.663806, 40.663659, 40.663517, 40.663106, 40.664659, 40.666181, 40.667708)))",4613,1024,4352,14446.0,609,287,571,4813.0,
36047091000,2023-06-13 15:54:00+00:00,EL771,882465,ELE: EL771 - 135 - Livonia Av - Brooklyn Bound,,FR,Cancelled,Door Opening/ R. Door Open Limit failure,UNDERINVESTG,Under Investigation,2023-06-14T00:00:00Z,,ST230613.txt - 3673,External Monitoring System,EE-LNOUT,2023-06-13T16:04:00Z,C,As per Lift-Net Galaxy Server Elevator is running,135,135,135,L26,BMT,Canarsie,Livonia Av,Bk,L,Elevated,40.664038,-73.900571,Manhattan,Canarsie - Rockaway Parkway,1,,POINT (-73.900571 40.664038),36,47,91000,4004,"Census Tract 910, Kings County, New York","list(list(c(-73.906355, -73.904464, -73.903573, -73.902626, -73.901668, -73.900851, -73.900417, -73.901451, -73.902376, -73.905173, -73.905578, -73.905971, -73.906355, 40.667708, 40.667988, 40.668128, 40.668273, 40.668413, 40.665346, 40.663806, 40.663659, 40.663517, 40.663106, 40.664659, 40.666181, 40.667708)))",4613,1024,4352,14446.0,609,287,571,4813.0,
36047091000,2023-08-30 11:14:00+00:00,EL771,913381,ELE: EL771 - 135 - Livonia Av - Brooklyn Bound,,FR,Cancelled,Door Opening/ F. Door Open Limit failure,UNDERINVESTG,Under Investigation,2023-08-30T20:00:00Z,,ST230830.txt - 1441,External Monitoring System,EE-LNOUT,2023-08-30T11:26:00Z,C,"As per E&EM Daves, this unit is running.",135,135,135,L26,BMT,Canarsie,Livonia Av,Bk,L,Elevated,40.664038,-73.900571,Manhattan,Canarsie - Rockaway Parkway,1,,POINT (-73.900571 40.664038),36,47,91000,4004,"Census Tract 910, Kings County, New York","list(list(c(-73.906355, -73.904464, -73.903573, -73.902626, -73.901668, -73.900851, -73.900417, -73.901451, -73.902376, -73.905173, -73.905578, -73.905971, -73.906355, 40.667708, 40.667988, 40.668128, 40.668273, 40.668413, 40.665346, 40.663806, 40.663659, 40.663517, 40.663106, 40.664659, 40.666181, 40.667708)))",4613,1024,4352,14446.0,609,287,571,4813.0,
36047091000,2023-09-07 21:10:00+00:00,EL771,916619,ELE: EL771 - 135 - Livonia Av - Brooklyn Bound,,FR,Cancelled,Fire Phase 1,UNDERINVESTG,Under Investigation,2023-09-08T06:00:00Z,,ST230907.txt - 4312,External Monitoring System,EE-LNOUT,2023-09-07T21:24:00Z,C,Running as per Galaxy client,135,135,135,L26,BMT,Canarsie,Livonia Av,Bk,L,Elevated,40.664038,-73.900571,Manhattan,Canarsie - Rockaway Parkway,1,,POINT (-73.900571 40.664038),36,47,91000,4004,"Census Tract 910, Kings County, New York","list(list(c(-73.906355, -73.904464, -73.903573, -73.902626, -73.901668, -73.900851, -73.900417, -73.901451, -73.902376, -73.905173, -73.905578, -73.905971, -73.906355, 40.667708, 40.667988, 40.668128, 40.668273, 40.668413, 40.665346, 40.663806, 40.663659, 40.663517, 40.663106, 40.664659, 40.666181, 40.667708)))",4613,1024,4352,14446.0,609,287,571,4813.0,
36047091000,2023-02-17 21:17:00+00:00,EL772,810474,ELE: EL772 - 135 - Livonia Av - Manhattan Bound,,FR,Cancelled,Door Open/ Top Dr Restrictor Failure,UNDERINVESTG,Under Investigation,2023-02-18T06:00:00Z,,ST230217.txt - 2505,External Monitoring System,EE-LNOUT,2023-02-17T21:25:00Z,C,As per Galaxy server elevator ia running,135,135,135,L26,BMT,Canarsie,Livonia Av,Bk,L,Elevated,40.664038,-73.900571,Manhattan,Canarsie - Rockaway Parkway,1,,POINT (-73.900571 40.664038),36,47,91000,4004,"Census Tract 910, Kings County, New York","list(list(c(-73.906355, -73.904464, -73.903573, -73.902626, -73.901668, -73.900851, -73.900417, -73.901451, -73.902376, -73.905173, -73.905578, -73.905971, -73.906355, 40.667708, 40.667988, 40.668128, 40.668273, 40.668413, 40.665346, 40.663806, 40.663659, 40.663517, 40.663106, 40.664659, 40.666181, 40.667708)))",4613,1024,4352,14446.0,609,287,571,4813.0,
36047119600,2023-06-09 10:34:00+00:00,EL342,880935,ELE: EL342 - 188 - Euclid Av - Manhattan Bound Plat,,FR,Cancelled,Close Time Out,UNDERINVESTG,Under Investigation,2023-06-09T19:00:00Z,,ST230609.txt - 1467,External Monitoring System,EE-LNOUT,2023-06-09T11:27:00Z,C,As per MS1 Fan on Liftnet unable to connect (Dial Error). @ 11:35 Spoke to S/A Clark and confirmed EL342 is in service.,188,188,188,A55,IND,8th Av - Fulton St,Euclid Av,Bk,A C,Subway,40.675377,-73.872106,Manhattan,Lefferts - Rockaways,1,,POINT (-73.872106 40.675377),36,47,119600,2002,"Census Tract 1196, Kings County, New York","list(list(c(-73.876565, -73.875177, -73.872587, -73.870439, -73.870387, -73.870073, -73.869752, -73.869447, -73.871303, -73.873719, -73.874624, -73.874957, -73.875275, -73.875588, -73.876565, 40.68018, 40.68008, 40.677866, 40.677218, 40.676939, 40.675671, 40.674404, 40.673143, 40.672858, 40.672511, 40.672389, 40.673651, 40.674918, 40.676189, 40.68018)))",5099,1134,4841,43916.0,787,253,776,5139.0,
36061000900,2023-03-06 08:20:00+00:00,EL730,816516,ELE: EL730 - 330 - South Ferry - Outside Area,,UNI,Cancelled,Front Safety Edge Failure,UNDERINVESTG,Under Investigation,2023-03-06T17:00:00Z,,ST230306.txt - 712,External Monitoring System,EE-LNOUT,2023-03-06T08:28:00Z,C,As per Galaxy Client: In Service,330,330,635,142,IRT,Broadway - 7Av,South Ferry,M,1,Subway,40.702068,-74.013664,Uptown & The Bronx,,1,,POINT (-74.013664 40.702068),36,61,900,1019,"Census Tract 9, New York County, New York","list(list(c(-74.0004938144981, -74.0002063806561, -73.998763, -74.001039, -74.0004938144981, 40.6987575876666, 40.6992102540543, 40.69711, 40.697899, 40.6987575876666)), list(c(-74.014289, -74.013286, -74.013254, -74.012508, -74.01119, -74.009866, -74.009984, -74.008986, -74.00798, -74.0071009174017, -74.0076086279332, -74.0088047700443, -74.009043, -74.0109963083515, -74.0136137210229, -74.013796, -74.0140622291151, -74.013979, -74.014289, 40.704549, 40.704655, 40.705871, 40.706767, 40.706278, 40.705797, 
40.705148, 40.704079, 40.703189, 40.701781626402, 40.7014701044953, 40.7007361735485, 40.70059, 40.7003680798422, 40.7000707091621, 40.70005, 40.7002045617765, 40.701531, 40.704549)))",1906,626,1694,208438.0,343,140,294,67056.0,
36061000900,2023-08-28 12:39:00+00:00,EL731,912529,ELE: EL731 - 330 - South Ferry - Island Plat,,FR,Cancelled,No Comm/Power,UNDERINVESTG,Under Investigation,2023-08-28T21:00:00Z,,ST230828.txt - 1576,External Monitoring System,EE-LNOUT,2023-08-28T12:56:00Z,C,"As per S/A Blackman (073644), this unit is running. This outage will be cancelled.",330,330,635,142,IRT,Broadway - 7Av,South Ferry,M,1,Subway,40.702068,-74.013664,Uptown & The Bronx,,1,,POINT (-74.013664 40.702068),36,61,900,1019,"Census Tract 9, New York County, New York","list(list(c(-74.0004938144981, -74.0002063806561, -73.998763, -74.001039, -74.0004938144981, 40.6987575876666, 40.6992102540543, 40.69711, 40.697899, 40.6987575876666)), list(c(-74.014289, -74.013286, -74.013254, -74.012508, -74.01119, -74.009866, -74.009984, -74.008986, -74.00798, -74.0071009174017, -74.0076086279332, -74.0088047700443, -74.009043, -74.0109963083515, -74.0136137210229, -74.013796, -74.0140622291151, -74.013979, -74.014289, 40.704549, 40.704655, 40.705871, 40.706767, 40.706278, 40.705797, 
40.705148, 40.704079, 40.703189, 40.701781626402, 40.7014701044953, 40.7007361735485, 40.70059, 40.7003680798422, 40.7000707091621, 40.70005, 40.7002045617765, 40.701531, 40.704549)))",1906,626,1694,208438.0,343,140,294,67056.0,
36061000900,2023-12-22 17:07:00+00:00,EL730,958926,ELE: EL730 - 330 - South Ferry - Outside Area,,FR,Cancelled,Front Safety Edge Failure,UNDERINVESTG,Under Investigation,2023-12-23T02:00:00Z,,ST231222.txt - 2106,External Monitoring System,EE-LNOUT,2023-12-22T17:09:00Z,C,"As per galaxy, machine is running",330,330,635,142,IRT,Broadway - 7Av,South Ferry,M,1,Subway,40.702068,-74.013664,Uptown & The Bronx,,1,,POINT (-74.013664 40.702068),36,61,900,1019,"Census Tract 9, New York County, New York","list(list(c(-74.0004938144981, -74.0002063806561, -73.998763, -74.001039, -74.0004938144981, 40.6987575876666, 40.6992102540543, 40.69711, 40.697899, 40.6987575876666)), list(c(-74.014289, -74.013286, -74.013254, -74.012508, -74.01119, -74.009866, -74.009984, -74.008986, -74.00798, -74.0071009174017, -74.0076086279332, -74.0088047700443, -74.009043, -74.0109963083515, -74.0136137210229, -74.013796, -74.0140622291151, -74.013979, -74.014289, 40.704549, 40.704655, 40.705871, 40.706767, 40.706278, 40.705797, 
40.705148, 40.704079, 40.703189, 40.701781626402, 40.7014701044953, 40.7007361735485, 40.70059, 40.7003680798422, 40.7000707091621, 40.70005, 40.7002045617765, 40.701531, 40.704549)))",1906,626,1694,208438.0,343,140,294,67056.0,
36061000900,2023-02-01 07:38:00+00:00,EL731,803990,ELE: EL731 - 330 - South Ferry - Island Plat,,FR,Cancelled,No Comm/Power,UNDERINVESTG,Under Investigation,2023-02-01T16:00:00Z,,ST230201.txt - 603,External Monitoring System,EE-LNOUT,2023-02-01T07:45:00Z,C,As per S/A Contractor #170029 this elevator is in service.,330,330,635,142,IRT,Broadway - 7Av,South Ferry,M,1,Subway,40.702068,-74.013664,Uptown & The Bronx,,1,,POINT (-74.013664 40.702068),36,61,900,1019,"Census Tract 9, New York County, New York","list(list(c(-74.0004938144981, -74.0002063806561, -73.998763, -74.001039, -74.0004938144981, 40.6987575876666, 40.6992102540543, 40.69711, 40.697899, 40.6987575876666)), list(c(-74.014289, -74.013286, -74.013254, -74.012508, -74.01119, -74.009866, -74.009984, -74.008986, -74.00798, -74.0071009174017, -74.0076086279332, -74.0088047700443, -74.009043, -74.0109963083515, -74.0136137210229, -74.013796, -74.0140622291151, -74.013979, -74.014289, 40.704549, 40.704655, 40.705871, 40.706767, 40.706278, 40.705797, 
40.705148, 40.704079, 40.703189, 40.701781626402, 40.7014701044953, 40.7007361735485, 40.70059, 40.7003680798422, 40.7000707091621, 40.70005, 40.7002045617765, 40.701531, 40.704549)))",1906,626,1694,208438.0,343,140,294,67056.0,
36061000900,2023-12-22 17:37:00+00:00,EL730,958928,ELE: EL730 - 330 - South Ferry - Outside Area,,FR,Cancelled,Front Safety Edge Failure,UNDERINVESTG,Under Investigation,2023-12-23T02:00:00Z,,ST231222.txt - 2183,External Monitoring System,EE-LNOUT,2023-12-22T17:39:00Z,C,"As per galaxy, machine is running",330,330,635,142,IRT,Broadway - 7Av,South Ferry,M,1,Subway,40.702068,-74.013664,Uptown & The Bronx,,1,,POINT (-74.013664 40.702068),36,61,900,1019,"Census Tract 9, New York County, New York","list(list(c(-74.0004938144981, -74.0002063806561, -73.998763, -74.001039, -74.0004938144981, 40.6987575876666, 40.6992102540543, 40.69711, 40.697899, 40.6987575876666)), list(c(-74.014289, -74.013286, -74.013254, -74.012508, -74.01119, -74.009866, -74.009984, -74.008986, -74.00798, -74.0071009174017, -74.0076086279332, -74.0088047700443, -74.009043, -74.0109963083515, -74.0136137210229, -74.013796, -74.0140622291151, -74.013979, -74.014289, 40.704549, 40.704655, 40.705871, 40.706767, 40.706278, 40.705797, 
40.705148, 40.704079, 40.703189, 40.701781626402, 40.7014701044953, 40.7007361735485, 40.70059, 40.7003680798422, 40.7000707091621, 40.70005, 40.7002045617765, 40.701531, 40.704549)))",1906,626,1694,208438.0,343,140,294,67056.0,
36061000900,2023-08-12 09:06:00+00:00,EL731,906528,ELE: EL731 - 330 - South Ferry - Island Plat,,FR,Cancelled,No Comm/Power,UNDERINVESTG,Under Investigation,2023-08-12T18:00:00Z,,ST230812.txt - 1166,External Monitoring System,EE-LNOUT,2023-08-12T09:17:00Z,C,As per S/A Thomas this elevator is in service.,330,330,635,142,IRT,Broadway - 7Av,South Ferry,M,1,Subway,40.702068,-74.013664,Uptown & The Bronx,,1,,POINT (-74.013664 40.702068),36,61,900,1019,"Census Tract 9, New York County, New York","list(list(c(-74.0004938144981, -74.0002063806561, -73.998763, -74.001039, -74.0004938144981, 40.6987575876666, 40.6992102540543, 40.69711, 40.697899, 40.6987575876666)), list(c(-74.014289, -74.013286, -74.013254, -74.012508, -74.01119, -74.009866, -74.009984, -74.008986, -74.00798, -74.0071009174017, -74.0076086279332, -74.0088047700443, -74.009043, -74.0109963083515, -74.0136137210229, -74.013796, -74.0140622291151, -74.013979, -74.014289, 40.704549, 40.704655, 40.705871, 40.706767, 40.706278, 40.705797, 
40.705148, 40.704079, 40.703189, 40.701781626402, 40.7014701044953, 40.7007361735485, 40.70059, 40.7003680798422, 40.7000707091621, 40.70005, 40.7002045617765, 40.701531, 40.704549)))",1906,626,1694,208438.0,343,140,294,67056.0,
