GEOID,Common Name,Equipment Description,Station MRN,Station ID,Complex ID,GTFS Stop ID,Division,Line,Stop Name,Borough,Daytime Routes,Structure,lat,long,North Direction Label,South Direction Label,ADA,ADA Notes,Georeference,STATE,COUNTY,TRACT,BLOCK,NAME,geometry,population_estimate,sub_pop_estimate,amb_pop_estimate,med_earn_estimate,population_moe,sub_pop_moe,amb_pop_moe,med_earn_moe,outage_count
36047035102,EL323,ELE: EL323 - 345 - Utica Av - Lower Plat,345,345,345,250,IRT,Eastern Pky,Crown Hts-Utica Av,Bk,3 4,Subway,40.668897,-73.932942,Manhattan,New Lots,1,,POINT (-73.932942 40.668897),36,47,35102,1000,"Census Tract 351.02, Kings County, New York","list(list(c(-73.934058, -73.933888, -73.931119, -73.931291, -73.931381, -73.931455, -73.934224, -73.934058, 40.667168, 40.66895, 40.668798, 40.667015, 40.666126, 40.665234, 40.665378, 40.667168)))",2659,718,2482,72955.0,499,274,443,40611.0,49
36047035102,EL322,ELE: EL322 - 345 - Utica Av - Outside Area,345,345,345,250,IRT,Eastern Pky,Crown Hts-Utica Av,Bk,3 4,Subway,40.668897,-73.932942,Manhattan,New Lots,1,,POINT (-73.932942 40.668897),36,47,35102,1000,"Census Tract 351.02, Kings County, New York","list(list(c(-73.934058, -73.933888, -73.931119, -73.931291, -73.931381, -73.931455, -73.934224, -73.934058, 40.667168, 40.66895, 40.668798, 40.667015, 40.666126, 40.665234, 40.665378, 40.667168)))",2659,718,2482,72955.0,499,274,443,40611.0,34
36047043900,EL396,ELE: EL396 - 112 - Myrtle-Wyckoff Avs - Mezz A,112,112,630,M08,BMT,Myrtle Av,Myrtle-Wyckoff Avs,Bk,M,Elevated,40.69943,-73.912385,Manhattan,Metropolitan Av,1,,POINT (-73.912385 40.69943),36,47,43900,3001,"Census Tract 439, Kings County, New York","list(list(c(-73.914061, -73.911422, -73.910679, -73.911808, -73.911036, -73.908774, -73.908022, -73.906117, -73.90426, -73.9058, -73.906545, -73.908047, -73.908799, -73.909551, -73.911049, -73.911806, -73.912556, -73.914061, 40.698838, 40.701487, 40.701046, 40.699938, 40.699532, 40.698255, 40.697825, 40.69675, 40.6957, 40.694128, 40.69456, 40.695417, 40.695845, 40.696271, 40.697126, 40.697554, 40.697982, 40.698838)))",3919,1095,3881,80286.0,637,247,628,27400.0,45
36047043900,EL397,ELE: EL397 - 128 - Myrtle-Wyckoff Avs - Island Plat,128,128,630,L17,BMT,Canarsie,Myrtle-Wyckoff Avs,Bk,L,Subway,40.699814,-73.911586,Manhattan,Canarsie - Rockaway Parkway,1,,POINT (-73.911586 40.699814),36,47,43900,3002,"Census Tract 439, Kings County, New York","list(list(c(-73.914061, -73.911422, -73.910679, -73.911808, -73.911036, -73.908774, -73.908022, -73.906117, -73.90426, -73.9058, -73.906545, -73.908047, -73.908799, -73.909551, -73.911049, -73.911806, -73.912556, -73.914061, 40.698838, 40.701487, 40.701046, 40.699938, 40.699532, 40.698255, 40.697825, 40.69675, 40.6957, 40.694128, 40.69456, 40.695417, 40.695845, 40.696271, 40.697126, 40.697554, 40.697982, 40.698838)))",3919,1095,3881,80286.0,637,247,628,27400.0,41
36047043900,EL398,ELE: EL398 - 112 - Myrtle-Wyckoff Avs - Island Plat,112,112,630,M08,BMT,Myrtle Av,Myrtle-Wyckoff Avs,Bk,M,Elevated,40.69943,-73.912385,Manhattan,Metropolitan Av,1,,POINT (-73.912385 40.69943),36,47,43900,3001,"Census Tract 439, Kings County, New York","list(list(c(-73.914061, -73.911422, -73.910679, -73.911808, -73.911036, -73.908774, -73.908022, -73.906117, -73.90426, -73.9058, -73.906545, -73.908047, -73.908799, -73.909551, -73.911049, -73.911806, -73.912556, -73.914061, 40.698838, 40.701487, 40.701046, 40.699938, 40.699532, 40.698255, 40.697825, 40.69675, 40.6957, 40.694128, 40.69456, 40.695417, 40.695845, 40.696271, 40.697126, 40.697554, 40.697982, 40.698838)))",3919,1095,3881,80286.0,637,247,628,27400.0,33
36047049500,EL786,ELE: EL786 - 123 - Grand St,123,123,123,L12,BMT,Canarsie,Grand St,Bk,L,Subway,40.711926,-73.94067,Manhattan,Canarsie - Rockaway Parkway,1,,POINT (-73.94067 40.711926),36,47,49500,1003,"Census Tract 495, Kings County, New York","list(list(c(-73.945949, -73.944265, -73.942583, -73.941713, -73.941041, -73.940688, -73.940423, -73.942105, -73.943788, -73.945475, -73.945596, -73.945949, 40.713638, 40.713796, 40.713955, 40.714007, 40.712666, 40.711962, 40.711218, 40.71106, 40.710901, 40.71074, 40.711481, 40.713638)))",2546,931,2421,89375.0,391,200,358,16346.0,18
36047049500,EL785,ELE: EL785 - 123 - Grand St,123,123,123,L12,BMT,Canarsie,Grand St,Bk,L,Subway,40.711926,-73.94067,Manhattan,Canarsie - Rockaway Parkway,1,,POINT (-73.94067 40.711926),36,47,49500,1003,"Census Tract 495, Kings County, New York","list(list(c(-73.945949, -73.944265, -73.942583, -73.941713, -73.941041, -73.940688, -73.940423, -73.942105, -73.943788, -73.945475, -73.945596, -73.945949, 40.713638, 40.713796, 40.713955, 40.714007, 40.712666, 40.711962, 40.711218, 40.71106, 40.710901, 40.71074, 40.711481, 40.713638)))",2546,931,2421,89375.0,391,200,358,16346.0,13
36047049600,EL374,ELE: EL374 - 243 - Church Av - Manhattan Bound Plat,243,243,243,F27,IND,6th Av - Culver,Church Av,Bk,F G,Subway,40.644041,-73.979678,Manhattan,Coney Island,1,,POINT (-73.979678 40.644041),36,47,49600,2000,"Census Tract 496, Kings County, New York","list(list(c(-73.983976, -73.980915, -73.97988, -73.977774, -73.974827, -73.974657, -73.976577, -73.978327, -73.979442, -73.98042, -73.982994, -73.985897, -73.983976, 40.643812, 40.644991, 40.645109, 40.645342, 40.645664, 40.644806, 40.644004, 40.643268, 40.642796, 40.642385, 40.641325, 40.643068, 40.643812)))",3938,815,3804,68474.0,631,228,618,18965.0,35
36047049600,EL375,ELE: EL375 - 243 - Church Av - Brooklyn Bound Plat,243,243,243,F27,IND,6th Av - Culver,Church Av,Bk,F G,Subway,40.644041,-73.979678,Manhattan,Coney Island,1,,POINT (-73.979678 40.644041),36,47,49600,2000,"Census Tract 496, Kings County, New York","list(list(c(-73.983976, -73.980915, -73.97988, -73.977774, -73.974827, -73.974657, -73.976577, -73.978327, -73.979442, -73.98042, -73.982994, -73.985897, -73.983976, 40.643812, 40.644991, 40.645109, 40.645342, 40.645664, 40.644806, 40.644004, 40.643268, 40.642796, 40.642385, 40.641325, 40.643068, 40.643812)))",3938,815,3804,68474.0,631,228,618,18965.0,29
36047049600,EL373,ELE: EL373 - 243 - Church Av - Outside Area,243,243,243,F27,IND,6th Av - Culver,Church Av,Bk,F G,Subway,40.644041,-73.979678,Manhattan,Coney Island,1,,POINT (-73.979678 40.644041),36,47,49600,2000,"Census Tract 496, Kings County, New York","list(list(c(-73.983976, -73.980915, -73.97988, -73.977774, -73.974827, -73.974657, -73.976577, -73.978327, -73.979442, -73.98042, -73.982994, -73.985897, -73.983976, 40.643812, 40.644991, 40.645109, 40.645342, 40.645664, 40.644806, 40.644004, 40.643268, 40.642796, 40.642385, 40.641325, 40.643068, 40.643812)))",3938,815,3804,68474.0,631,228,618,18965.0,44
36047052900,EL391,ELE: EL391 - 101 - Marcy Av - Outside Area,101,101,101,M16,BMT,Jamaica,Marcy Av,Bk,J M Z,Elevated,40.708359,-73.957757,Jamaica - Middle Village,Manhattan,1,,POINT (-73.957757 40.708359),36,47,52900,3003,"Census Tract 529, Kings County, New York","list(list(c(-73.958152, -73.957904, -73.957362, -73.95627, -73.954017, -73.953378, -73.95191, -73.951086, -73.950237, -73.9519, -73.953812, -73.955074, -73.956337, -73.958456, -73.958152, 40.708041, 40.708427, 40.708235, 40.70785, 40.70708, 40.706857, 40.70636, 40.705913, 40.705473, 40.704418, 40.703181, 40.704312, 40.705439, 40.707252, 40.708041)))",2920,374,2576,27456.0,703,268,698,17326.0,45
36047052900,EL392,ELE: EL392 - 101 - Marcy Av - Outside Area,101,101,101,M16,BMT,Jamaica,Marcy Av,Bk,J M Z,Elevated,40.708359,-73.957757,Jamaica - Middle Village,Manhattan,1,,POINT (-73.957757 40.708359),36,47,52900,3003,"Census Tract 529, Kings County, New York","list(list(c(-73.958152, -73.957904, -73.957362, -73.95627, -73.954017, -73.953378, -73.95191, -73.951086, -73.950237, -73.9519, -73.953812, -73.955074, -73.956337, -73.958456, -73.958152, 40.708041, 40.708427, 40.708235, 40.70785, 40.70708, 40.706857, 40.70636, 40.705913, 40.705473, 40.704418, 40.703181, 40.704312, 40.705439, 40.707252, 40.708041)))",2920,374,2576,27456.0,703,268,698,17326.0,36
36047055200,EL760,ELE: EL760 - 051 - Kings Hwy - Brooklyn Bound Plat,51,51,51,D35,BMT,Broadway - Brighton,Kings Hwy,Bk,B Q,Open Cut,40.60867,-73.957734,Manhattan,Brighton Beach & Coney Island,1,,POINT (-73.957734 40.60867),36,47,55200,3003,"Census Tract 552, Kings County, New York","list(list(c(-73.958593, -73.957669, -73.955741, -73.954796, -73.954389, -73.953922, -73.954869, -73.955831, -73.957724, -73.958593, 40.610403, 40.610504, 40.610715, 40.61082, 40.608675, 40.606217, 40.606114, 40.606008, 40.6058, 40.610403)))",3625,857,3408,81250.0,463,209,451,29919.0,38
36047055200,EL761,ELE: EL761 - 051 - Kings Hwy - Manhattan Bound Plat,51,51,51,D35,BMT,Broadway - Brighton,Kings Hwy,Bk,B Q,Open Cut,40.60867,-73.957734,Manhattan,Brighton Beach & Coney Island,1,,POINT (-73.957734 40.60867),36,47,55200,3003,"Census Tract 552, Kings County, New York","list(list(c(-73.958593, -73.957669, -73.955741, -73.954796, -73.954389, -73.953922, -73.954869, -73.955831, -73.957724, -73.958593, 40.610403, 40.610504, 40.610715, 40.61082, 40.608675, 40.606217, 40.606114, 40.606008, 40.6058, 40.610403)))",3625,857,3408,81250.0,463,209,451,29919.0,42
36047055300,EL358,ELE: EL358 - 120 - Bedford Av - Island Platform,120,120,120,L08,BMT,Canarsie,Bedford Av,Bk,L,Subway,40.717304,-73.956872,Manhattan,Canarsie - Rockaway Parkway,1,,POINT (-73.956872 40.717304),36,47,55300,1000,"Census Tract 553, Kings County, New York","list(list(c(-73.962289, -73.961912, -73.961423, -73.960196, -73.959009, -73.958416, -73.957131, -73.955844, -73.956439, -73.958223, -73.958811, -73.959797, -73.961287, -73.962777, -73.962289, 40.71558, 40.71593, 40.716384, 40.717528, 40.718636, 40.719189, 40.718388, 40.717589, 40.717032, 40.715374, 40.714824, 40.713887, 40.714502, 40.715106, 40.71558)))",3065,1226,2986,117750.0,643,239,636,21817.0,46
36047055300,EL359,ELE: EL359 - 120 - Bedford Av - Outside Area,120,120,120,L08,BMT,Canarsie,Bedford Av,Bk,L,Subway,40.717304,-73.956872,Manhattan,Canarsie - Rockaway Parkway,1,,POINT (-73.956872 40.717304),36,47,55300,1000,"Census Tract 553, Kings County, New York","list(list(c(-73.962289, -73.961912, -73.961423, -73.960196, -73.959009, -73.958416, -73.957131, -73.955844, -73.956439, -73.958223, -73.958811, -73.959797, -73.961287, -73.962777, -73.962289, 40.71558, 40.71593, 40.716384, 40.717528, 40.718636, 40.719189, 40.718388, 40.717589, 40.717032, 40.715374, 40.714824, 40.713887, 40.714502, 40.715106, 40.71558)))",3065,1226,2986,117750.0,643,239,636,21817.0,40
36047057500,EL763,ELE: EL763 - 283 - Greenpoint Av - Outside Area,283,283,283,G26,IND,Crosstown,Greenpoint Av,Bk,G,Subway,40.731352,-73.954449,Queens,Church Av,1,,POINT (-73.954449 40.731352),36,47,57500,3001,"Census Tract 575, Kings County, New York","list(list(c(-73.95519, -73.952975, -73.95234, -73.952104, -73.951869, -73.95159, -73.950731, -73.952412, -73.953273, -73.953658, -73.953957, -73.954245, -73.954379, -73.954495, -73.954609, -73.954843, -73.955074, -73.95519, 40.735867, 40.736079, 40.73398, 40.732563, 40.731144, 40.73045, 40.728972, 40.728418, 40.728133, 40.728823, 40.729503, 40.730197, 40.730907, 40.731613, 40.732324, 40.73374, 40.73516, 40.735867)))",4417,1212,4182,107365.0,598,328,540,22809.0,40
36047057500,EL765,ELE: EL765 - 283 - Greenpoint Av - Mezzanine to Southbound Platform,283,283,283,G26,IND,Crosstown,Greenpoint Av,Bk,G,Subway,40.731352,-73.954449,Queens,Church Av,1,,POINT (-73.954449 40.731352),36,47,57500,3001,"Census Tract 575, Kings County, New York","list(list(c(-73.95519, -73.952975, -73.95234, -73.952104, -73.951869, -73.95159, -73.950731, -73.952412, -73.953273, -73.953658, -73.953957, -73.954245, -73.954379, -73.954495, -73.954609, -73.954843, -73.955074, -73.95519, 40.735867, 40.736079, 40.73398, 40.732563, 40.731144, 40.73045, 40.728972, 40.728418, 40.728133, 40.728823, 40.729503, 40.730197, 40.730907, 40.731613, 40.732324, 40.73374, 40.73516, 40.735867)))",4417,1212,4182,107365.0,598,328,540,22809.0,25
36047057500,EL764,ELE: EL764 - 283 - Greenpoint Av - Northbound Platform,283,283,283,G26,IND,Crosstown,Greenpoint Av,Bk,G,Subway,40.731352,-73.954449,Queens,Church Av,1,,POINT (-73.954449 40.731352),36,47,57500,3001,"Census Tract 575, Kings County, New York","list(list(c(-73.95519, -73.952975, -73.95234, -73.952104, -73.951869, -73.95159, -73.950731, -73.952412, -73.953273, -73.953658, -73.953957, -73.954245, -73.954379, -73.954495, -73.954609, -73.954843, -73.955074, -73.95519, 40.735867, 40.736079, 40.73398, 40.732563, 40.731144, 40.73045, 40.728972, 40.728418, 40.728133, 40.728823, 40.729503, 40.730197, 40.730907, 40.731613, 40.732324, 40.73374, 40.73516, 40.735867)))",4417,1212,4182,107365.0,598,328,540,22809.0,16
36047078601,EL319,ELE: EL319 - 359 - Flatbush Av-Brooklyn College - Mezz A,359,359,359,247,IRT,Nostrand,Flatbush Av-Brooklyn College,Bk,2 5,Subway,40.632836,-73.947642,Manhattan,,1,,POINT (-73.947642 40.632836),36,47,78601,2001,"Census Tract 786.01, Kings County, New York","list(list(c(-73.949919, -73.948015, -73.947774, -73.945868, -73.945617, -73.946479, -73.948819, -73.949449, -73.951101, -73.949919, 40.636152, 40.636267, 40.633999, 40.634117, 40.631778, 40.631708, 40.633902, 40.634508, 40.636073, 40.636152)))",2475,715,2335,63891.0,664,366,631,4478.0,52
36047082000,EL320,ELE: EL320 - 356 - Church Av - Mezz A,356,356,356,244,IRT,Nostrand,Church Av,Bk,2 5,Subway,40.650843,-73.949575,Manhattan,Flatbush,1,,POINT (-73.949575 40.650843),36,47,82000,3001,"Census Tract 820, Kings County, New York","list(list(c(-73.953048, -73.95016, -73.950066, -73.94993, -73.949769, -73.949669, -73.949571, -73.952469, -73.952563, -73.952664, -73.952824, -73.952959, -73.953048, 40.656081, 40.65626, 40.655423, 40.65415, 40.652642, 40.651698, 40.650807, 40.65067, 40.651546, 40.65249, 40.653978, 40.65525, 40.656081)))",5436,1298,5191,48475.0,1081,351,1061,12165.0,43
36047082000,EL321,ELE: EL321 - 356 - Church Av - Mezz B,356,356,356,244,IRT,Nostrand,Church Av,Bk,2 5,Subway,40.650843,-73.949575,Manhattan,Flatbush,1,,POINT (-73.949575 40.650843),36,47,82000,3001,"Census Tract 820, Kings County, New York","list(list(c(-73.953048, -73.95016, -73.950066, -73.94993, -73.949769, -73.949669, -73.949571, -73.952469, -73.952563, -73.952664, -73.952824, -73.952959, -73.953048, 40.656081, 40.65626, 40.655423, 40.65415, 40.652642, 40.651698, 40.650807, 40.65067, 40.651546, 40.65249, 40.653978, 40.65525, 40.656081)))",5436,1298,5191,48475.0,1081,351,1061,12165.0,27
36047091000,EL771,ELE: EL771 - 135 - Livonia Av - Brooklyn Bound,135,135,135,L26,BMT,Canarsie,Livonia Av,Bk,L,Elevated,40.664038,-73.900571,Manhattan,Canarsie - Rockaway Parkway,1,,POINT (-73.900571 40.664038),36,47,91000,4004,"Census Tract 910, Kings County, New York","list(list(c(-73.906355, -73.904464, -73.903573, -73.902626, -73.901668, -73.900851, -73.900417, -73.901451, -73.902376, -73.905173, -73.905578, -73.905971, -73.906355, 40.667708, 40.667988, 40.668128, 40.668273, 40.668413, 40.665346, 40.663806, 40.663659, 40.663517, 40.663106, 40.664659, 40.666181, 40.667708)))",4613,1024,4352,14446.0,609,287,571,4813.0,76
36047091000,EL772,ELE: EL772 - 135 - Livonia Av - Manhattan Bound,135,135,135,L26,BMT,Canarsie,Livonia Av,Bk,L,Elevated,40.664038,-73.900571,Manhattan,Canarsie - Rockaway Parkway,1,,POINT (-73.900571 40.664038),36,47,91000,4004,"Census Tract 910, Kings County, New York","list(list(c(-73.906355, -73.904464, -73.903573, -73.902626, -73.901668, -73.900851, -73.900417, -73.901451, -73.902376, -73.905173, -73.905578, -73.905971, -73.906355, 40.667708, 40.667988, 40.668128, 40.668273, 40.668413, 40.665346, 40.663806, 40.663659, 40.663517, 40.663106, 40.664659, 40.666181, 40.667708)))",4613,1024,4352,14446.0,609,287,571,4813.0,51
36047119600,EL343,ELE: EL343 - 188 - Euclid Av - Queens Bound Plat,188,188,188,A55,IND,8th Av - Fulton St,Euclid Av,Bk,A C,Subway,40.675377,-73.872106,Manhattan,Lefferts - Rockaways,1,,POINT (-73.872106 40.675377),36,47,119600,2002,"Census Tract 1196, Kings County, New York","list(list(c(-73.876565, -73.875177, -73.872587, -73.870439, -73.870387, -73.870073, -73.869752, -73.869447, -73.871303, -73.873719, -73.874624, -73.874957, -73.875275, -73.875588, -73.876565, 40.68018, 40.68008, 40.677866, 40.677218, 40.676939, 40.675671, 40.674404, 40.673143, 40.672858, 40.672511, 40.672389, 40.673651, 40.674918, 40.676189, 40.68018)))",5099,1134,4841,43916.0,787,253,776,5139.0,49
36047119600,EL341,ELE: EL341 - 188 - Euclid Av - Outside Area,188,188,188,A55,IND,8th Av - Fulton St,Euclid Av,Bk,A C,Subway,40.675377,-73.872106,Manhattan,Lefferts - Rockaways,1,,POINT (-73.872106 40.675377),36,47,119600,2002,"Census Tract 1196, Kings County, New York","list(list(c(-73.876565, -73.875177, -73.872587, -73.870439, -73.870387, -73.870073, -73.869752, -73.869447, -73.871303, -73.873719, -73.874624, -73.874957, -73.875275, -73.875588, -73.876565, 40.68018, 40.68008, 40.677866, 40.677218, 40.676939, 40.675671, 40.674404, 40.673143, 40.672858, 40.672511, 40.672389, 40.673651, 40.674918, 40.676189, 40.68018)))",5099,1134,4841,43916.0,787,253,776,5139.0,56
36047119600,EL342,ELE: EL342 - 188 - Euclid Av - Manhattan Bound Plat,188,188,188,A55,IND,8th Av - Fulton St,Euclid Av,Bk,A C,Subway,40.675377,-73.872106,Manhattan,Lefferts - Rockaways,1,,POINT (-73.872106 40.675377),36,47,119600,2002,"Census Tract 1196, Kings County, New York","list(list(c(-73.876565, -73.875177, -73.872587, -73.870439, -73.870387, -73.870073, -73.869752, -73.869447, -73.871303, -73.873719, -73.874624, -73.874957, -73.875275, -73.875588, -73.876565, 40.68018, 40.68008, 40.677866, 40.677218, 40.676939, 40.675671, 40.674404, 40.673143, 40.672858, 40.672511, 40.672389, 40.673651, 40.674918, 40.676189, 40.68018)))",5099,1134,4841,43916.0,787,253,776,5139.0,43
36061000900,EL730,ELE: EL730 - 330 - South Ferry - Outside Area,330,330,635,142,IRT,Broadway - 7Av,South Ferry,M,1,Subway,40.702068,-74.013664,Uptown & The Bronx,,1,,POINT (-74.013664 40.702068),36,61,900,1019,"Census Tract 9, New York County, New York","list(list(c(-74.0004938144981, -74.0002063806561, -73.998763, -74.001039, -74.0004938144981, 40.6987575876666, 40.6992102540543, 40.69711, 40.697899, 40.6987575876666)), list(c(-74.014289, -74.013286, -74.013254, -74.012508, -74.01119, -74.009866, -74.009984, -74.008986, -74.00798, -74.0071009174017, -74.0076086279332, -74.0088047700443, -74.009043, -74.0109963083515, -74.0136137210229, -74.013796, -74.0140622291151, -74.013979, -74.014289, 40.704549, 40.704655, 40.705871, 40.706767, 40.706278, 40.705797, 
40.705148, 40.704079, 40.703189, 40.701781626402, 40.7014701044953, 40.7007361735485, 40.70059, 40.7003680798422, 40.7000707091621, 40.70005, 40.7002045617765, 40.701531, 40.704549)))",1906,626,1694,208438.0,343,140,294,67056.0,62
36061000900,EL731,ELE: EL731 - 330 - South Ferry - Island Plat,330,330,635,142,IRT,Broadway - 7Av,South Ferry,M,1,Subway,40.702068,-74.013664,Uptown & The Bronx,,1,,POINT (-74.013664 40.702068),36,61,900,1019,"Census Tract 9, New York County, New York","list(list(c(-74.0004938144981, -74.0002063806561, -73.998763, -74.001039, -74.0004938144981, 40.6987575876666, 40.6992102540543, 40.69711, 40.697899, 40.6987575876666)), list(c(-74.014289, -74.013286, -74.013254, -74.012508, -74.01119, -74.009866, -74.009984, -74.008986, -74.00798, -74.0071009174017, -74.0076086279332, -74.0088047700443, -74.009043, -74.0109963083515, -74.0136137210229, -74.013796, -74.0140622291151, -74.013979, -74.014289, 40.704549, 40.704655, 40.705871, 40.706767, 40.706278, 40.705797, 
40.705148, 40.704079, 40.703189, 40.701781626402, 40.7014701044953, 40.7007361735485, 40.70059, 40.7003680798422, 40.7000707091621, 40.70005, 40.7002045617765, 40.701531, 40.704549)))",1906,626,1694,208438.0,343,140,294,67056.0,36
36061001300,EL710,ELE: EL710 - 414 - Bowling Green - Outside Area,414,414,414,420,IRT,Lexington Av,Bowling Green,M,4 5,Subway,40.704817,-74.014065,Uptown & The Bronx,Brooklyn,1,,POINT (-74.014065 40.704817),36,61,1300,2009,"Census Tract 13, New York County, New York","list(list(c(-74.015513, -74.014856, -74.014697, -74.014358, -74.014147, -74.0137, -74.011663, -74.010122, -74.008601, -74.009063, -74.010542, -74.011012, -74.012508, -74.013254, -74.013286, -74.014289, -74.016628, -74.015513, 40.707707, 40.709394, 40.709779, 40.711006, 40.712213, 40.713668, 40.712798, 40.712085, 40.711392, 40.710887, 40.709154, 40.708594, 40.706767, 40.705871, 40.704655, 40.704549, 40.704799, 40.707707)))",4844,1449,4734,193065.0,728,310,729,22753.0,118
36061001300,EL713,ELE: EL713 - 328 - Cortlandt St - Manhattan Bound Plat,328,328,328,138,IRT,Broadway - 7Av,WTC Cortlandt,M,1,Subway,40.711835,-74.012188,Uptown & The Bronx,Downtown,1,,POINT (-74.012188 40.711835),36,61,1300,5000,"Census Tract 13, New York County, New York","list(list(c(-74.015513, -74.014856, -74.014697, -74.014358, -74.014147, -74.0137, -74.011663, -74.010122, -74.008601, -74.009063, -74.010542, -74.011012, -74.012508, -74.013254, -74.013286, -74.014289, -74.016628, -74.015513, 40.707707, 40.709394, 40.709779, 40.711006, 40.712213, 40.713668, 40.712798, 40.712085, 40.711392, 40.710887, 40.709154, 40.708594, 40.706767, 40.705871, 40.704655, 40.704549, 40.704799, 40.707707)))",4844,1449,4734,193065.0,728,310,729,22753.0,23
36061001300,EL727X,ELE: EL727X - 021 - Cortlandt St - Queens Bound Plat,21,21,624,R25,BMT,Broadway,Cortlandt St,M,R W,Subway,40.710668,-74.011029,Uptown & Queens,Downtown & Brooklyn,1,,POINT (-74.011029 40.710668),36,61,1300,5003,"Census Tract 13, New York County, New York","list(list(c(-74.015513, -74.014856, -74.014697, -74.014358, -74.014147, -74.0137, -74.011663, -74.010122, -74.008601, -74.009063, -74.010542, -74.011012, -74.012508, -74.013254, -74.013286, -74.014289, -74.016628, -74.015513, 40.707707, 40.709394, 40.709779, 40.711006, 40.712213, 40.713668, 40.712798, 40.712085, 40.711392, 40.710887, 40.709154, 40.708594, 40.706767, 40.705871, 40.704655, 40.704549, 40.704799, 40.707707)))",4844,1449,4734,193065.0,728,310,729,22753.0,29
36061001300,EL711,ELE: EL711 - 414 - Bowling Green - Brooklyn Bound Plat,414,414,414,420,IRT,Lexington Av,Bowling Green,M,4 5,Subway,40.704817,-74.014065,Uptown & The Bronx,Brooklyn,1,,POINT (-74.014065 40.704817),36,61,1300,2009,"Census Tract 13, New York County, New York","list(list(c(-74.015513, -74.014856, -74.014697, -74.014358, -74.014147, -74.0137, -74.011663, -74.010122, -74.008601, -74.009063, -74.010542, -74.011012, -74.012508, -74.013254, -74.013286, -74.014289, -74.016628, -74.015513, 40.707707, 40.709394, 40.709779, 40.711006, 40.712213, 40.713668, 40.712798, 40.712085, 40.711392, 40.710887, 40.709154, 40.708594, 40.706767, 40.705871, 40.704655, 40.704549, 40.704799, 40.707707)))",4844,1449,4734,193065.0,728,310,729,22753.0,50
36061001300,EL16X,ELE: EL16X - 021 - Cortlandt St - Location TBD,21,21,624,R25,BMT,Broadway,Cortlandt St,M,R W,Subway,40.710668,-74.011029,Uptown & Queens,Downtown & Brooklyn,1,,POINT (-74.011029 40.710668),36,61,1300,5003,"Census Tract 13, New York County, New York","list(list(c(-74.015513, -74.014856, -74.014697, -74.014358, -74.014147, -74.0137, -74.011663, -74.010122, -74.008601, -74.009063, -74.010542, -74.011012, -74.012508, -74.013254, -74.013286, -74.014289, -74.016628, -74.015513, 40.707707, 40.709394, 40.709779, 40.711006, 40.712213, 40.713668, 40.712798, 40.712085, 40.711392, 40.710887, 40.709154, 40.708594, 40.706767, 40.705871, 40.704655, 40.704549, 40.704799, 40.707707)))",4844,1449,4734,193065.0,728,310,729,22753.0,12
36061001300,EL17X,ELE: EL17X - 021 - Cortlandt St - Location TBD,21,21,624,R25,BMT,Broadway,Cortlandt St,M,R W,Subway,40.710668,-74.011029,Uptown & Queens,Downtown & Brooklyn,1,,POINT (-74.011029 40.710668),36,61,1300,5003,"Census Tract 13, New York County, New York","list(list(c(-74.015513, -74.014856, -74.014697, -74.014358, -74.014147, -74.0137, -74.011663, -74.010122, -74.008601, -74.009063, -74.010542, -74.011012, -74.012508, -74.013254, -74.013286, -74.014289, -74.016628, -74.015513, 40.707707, 40.709394, 40.709779, 40.711006, 40.712213, 40.713668, 40.712798, 40.712085, 40.711392, 40.710887, 40.709154, 40.708594, 40.706767, 40.705871, 40.704655, 40.704549, 40.704799, 40.707707)))",4844,1449,4734,193065.0,728,310,729,22753.0,15
36061001300,EL14X,ELE: EL14X - 021 - Cortlandt St - Location TBD,21,21,624,R25,BMT,Broadway,Cortlandt St,M,R W,Subway,40.710668,-74.011029,Uptown & Queens,Downtown & Brooklyn,1,,POINT (-74.011029 40.710668),36,61,1300,5003,"Census Tract 13, New York County, New York","list(list(c(-74.015513, -74.014856, -74.014697, -74.014358, -74.014147, -74.0137, -74.011663, -74.010122, -74.008601, -74.009063, -74.010542, -74.011012, -74.012508, -74.013254, -74.013286, -74.014289, -74.016628, -74.015513, 40.707707, 40.709394, 40.709779, 40.711006, 40.712213, 40.713668, 40.712798, 40.712085, 40.711392, 40.710887, 40.709154, 40.708594, 40.706767, 40.705871, 40.704655, 40.704549, 40.704799, 40.707707)))",4844,1449,4734,193065.0,728,310,729,22753.0,14
36061001300,EL11X,ELE: EL11X - 328 - WTC Cortlandt St - Location TBD,328,328,328,138,IRT,Broadway - 7Av,WTC Cortlandt,M,1,Subway,40.711835,-74.012188,Uptown & The Bronx,Downtown,1,,POINT (-74.012188 40.711835),36,61,1300,5000,"Census Tract 13, New York County, New York","list(list(c(-74.015513, -74.014856, -74.014697, -74.014358, -74.014147, -74.0137, -74.011663, -74.010122, -74.008601, -74.009063, -74.010542, -74.011012, -74.012508, -74.013254, -74.013286, -74.014289, -74.016628, -74.015513, 40.707707, 40.709394, 40.709779, 40.711006, 40.712213, 40.713668, 40.712798, 40.712085, 40.711392, 40.710887, 40.709154, 40.708594, 40.706767, 40.705871, 40.704655, 40.704549, 40.704799, 40.707707)))",4844,1449,4734,193065.0,728,310,729,22753.0,13
